id,tarih,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir
43728,2021-12-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,M,E
43729,2021-12-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,M,E
43730,2021-12-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,M,E
43731,2021-12-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43732,2021-12-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43733,2021-12-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43734,2021-12-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43735,2021-12-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43736,2021-12-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43737,2021-12-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43738,2021-12-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43739,2021-12-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43740,2021-12-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43741,2021-12-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43742,2021-12-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,M,E
43743,2021-12-01,Armut,57,meyve,Yurt dışı,M,E
43744,2021-12-01,Çilek,39,meyve,Yurt dışı,M,E
43745,2021-12-01,Elma,52,meyve,Yurt dışı,M,E
43746,2021-12-01,Erik türleri,60,meyve,Yurt dışı,M,E
43747,2021-12-01,İncir,80,meyve,Yurt dışı,M,E
43748,2021-12-01,Karadut,93,meyve,Yurt dışı,M,E
43749,2021-12-01,Karpuz,24,meyve,Yurt dışı,M,E
43750,2021-12-01,Kavun,28,meyve,Yurt dışı,M,E
43751,2021-12-01,Kayısı,54,meyve,Yurt dışı,M,E
43752,2021-12-01,Kiraz,79,meyve,Yurt dışı,M,E
43753,2021-12-01,Limon,17,meyve,Yurt dışı,M,E
43754,2021-12-01,Mandalina,36,meyve,Yurt dışı,M,E
43755,2021-12-01,Muz,90,meyve,Yurt dışı,M,E
43756,2021-12-01,Nar,77,meyve,Yurt dışı,M,E
43757,2021-12-01,Portakal,41,meyve,Yurt dışı,M,E
43758,2021-12-01,Şeftali,49,meyve,Yurt dışı,M,E
43759,2021-12-01,Üzüm,74,meyve,Yurt dışı,M,E
43760,2021-12-01,Vişne,57,meyve,Yurt dışı,M,E
43761,2021-12-01,fındık,110,kuruyemiş,Yurt dışı,M,E
43762,2021-12-01,fıstık,115,kuruyemiş,Yurt dışı,M,E
43763,2021-12-01,kaju,100,kuruyemiş,Yurt dışı,M,E
43764,2021-12-01,badem,110,kuruyemiş,Yurt dışı,M,E
43765,2021-12-01,ceviz,120,kuruyemiş,Yurt dışı,M,E
43766,2021-12-01,kıyma,120,et,Yurt içi,C,E
43767,2021-12-01,tavuk,103,et,Yurt içi,C,E
43768,2021-12-01,hindi,160,et,Yurt içi,C,E
43769,2021-12-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,C,E
43770,2021-12-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,C,E
43771,2021-12-01,Bamya,42,sebze ve bakliyat,Yurt içi,C,E
43772,2021-12-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,C,E
43773,2021-12-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,C,E
43774,2021-12-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,C,E
43775,2021-12-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,C,E
43776,2021-12-01,Domates,25,sebze ve bakliyat,Yurt içi,C,E
43777,2021-12-01,Enginar,63,sebze ve bakliyat,Yurt içi,C,E
43778,2021-12-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,C,E
43779,2021-12-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,C,E
43780,2021-12-01,Havuç,42,sebze ve bakliyat,Yurt içi,C,E
43781,2021-12-01,Salatalık,8,sebze ve bakliyat,Yurt içi,C,E
43782,2021-12-01,Ispanak,25,sebze ve bakliyat,Yurt içi,C,E
43783,2021-12-01,Kabak,19,sebze ve bakliyat,Yurt içi,C,E
43784,2021-12-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,C,E
43785,2021-12-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,C,E
43786,2021-12-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,C,E
43787,2021-12-01,Lahana,24,sebze ve bakliyat,Yurt içi,C,E
43788,2021-12-01,Mantar,16,sebze ve bakliyat,Yurt içi,C,E
43789,2021-12-01,Marul,15,sebze ve bakliyat,Yurt içi,C,E
43790,2021-12-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,C,E
43791,2021-12-01,Nohut,376,sebze ve bakliyat,Yurt içi,C,E
43792,2021-12-01,Pancar,42,sebze ve bakliyat,Yurt içi,C,E
43793,2021-12-01,Patates,83,sebze ve bakliyat,Yurt içi,C,E
43794,2021-12-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,C,E
43795,2021-12-01,Pazı,27,sebze ve bakliyat,Yurt içi,C,E
43796,2021-12-01,Pırasa,52,sebze ve bakliyat,Yurt içi,C,E
43797,2021-12-01,Semizotu,32,sebze ve bakliyat,Yurt içi,C,E
43798,2021-12-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,C,E
43799,2021-12-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,C,E
43800,2021-12-01,Erişte,390,tahıl ve ürünleri,Yurt içi,C,E
43801,2021-12-01,Makarna,390,tahıl ve ürünleri,Yurt içi,C,E
43802,2021-12-01,Mısır,351,tahıl ve ürünleri,Yurt içi,C,E
43803,2021-12-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,C,E
43804,2021-12-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,C,E
43805,2021-12-01,Pilav,368,tahıl ve ürünleri,Yurt içi,C,E
43806,2021-12-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,C,E
43807,2021-12-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,C,E
43808,2021-12-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,C,E
43809,2021-12-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,C,E
43810,2021-12-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43811,2021-12-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43812,2021-12-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43813,2021-12-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43814,2021-12-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43815,2021-12-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43816,2021-12-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43817,2021-12-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43818,2021-12-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43819,2021-12-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43820,2021-12-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43821,2021-12-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,C,E
43822,2021-12-01,Armut,57,meyve,Yurt içi,C,E
43823,2021-12-01,Çilek,39,meyve,Yurt içi,C,E
43824,2021-12-01,Elma,52,meyve,Yurt içi,C,E
43825,2021-12-01,Erik türleri,60,meyve,Yurt içi,C,E
43826,2021-12-01,İncir,80,meyve,Yurt içi,C,E
43827,2021-12-01,Karadut,93,meyve,Yurt içi,C,E
43828,2021-12-01,Karpuz,24,meyve,Yurt içi,C,E
43829,2021-12-01,Kavun,28,meyve,Yurt içi,C,E
43830,2021-12-01,Kayısı,54,meyve,Yurt içi,C,E
43831,2021-12-01,Kiraz,79,meyve,Yurt içi,C,E
43832,2021-12-01,Limon,17,meyve,Yurt içi,C,E
43833,2021-12-01,Mandalina,36,meyve,Yurt içi,C,E
43834,2021-12-01,Muz,90,meyve,Yurt içi,C,E
43835,2021-12-01,Nar,77,meyve,Yurt içi,C,E
43836,2021-12-01,Portakal,41,meyve,Yurt içi,C,E
43837,2021-12-01,Şeftali,49,meyve,Yurt içi,C,E
43838,2021-12-01,Üzüm,74,meyve,Yurt içi,C,E
43839,2021-12-01,Vişne,57,meyve,Yurt içi,C,E
43840,2021-12-01,fındık,110,kuruyemiş,Yurt içi,C,E
43841,2021-12-01,fıstık,115,kuruyemiş,Yurt içi,C,E
43842,2021-12-01,kaju,100,kuruyemiş,Yurt içi,C,E
43843,2021-12-01,badem,110,kuruyemiş,Yurt içi,C,E
43844,2021-12-01,ceviz,120,kuruyemiş,Yurt içi,C,E
43845,2021-12-01,kıyma,120,et,Yurt dışı,C,E
43846,2021-12-01,tavuk,103,et,Yurt dışı,C,E
43847,2021-12-01,hindi,160,et,Yurt dışı,C,E
43848,2021-12-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,C,E
43849,2021-12-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,C,E
43850,2021-12-01,Bamya,42,sebze ve bakliyat,Yurt dışı,C,E
43851,2021-12-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,C,E
43852,2021-12-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,C,E
43853,2021-12-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,C,E
43854,2021-12-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,C,E
43855,2021-12-01,Domates,25,sebze ve bakliyat,Yurt dışı,C,E
43856,2021-12-01,Enginar,63,sebze ve bakliyat,Yurt dışı,C,E
43857,2021-12-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,C,E
43858,2021-12-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,C,E
43859,2021-12-01,Havuç,42,sebze ve bakliyat,Yurt dışı,C,E
43860,2021-12-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,C,E
43861,2021-12-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,C,E
43862,2021-12-01,Kabak,19,sebze ve bakliyat,Yurt dışı,C,E
43863,2021-12-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,C,E
43864,2021-12-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,C,E
43865,2021-12-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,C,E
43866,2021-12-01,Lahana,24,sebze ve bakliyat,Yurt dışı,C,E
43867,2021-12-01,Mantar,16,sebze ve bakliyat,Yurt dışı,C,E
43868,2021-12-01,Marul,15,sebze ve bakliyat,Yurt dışı,C,E
43869,2021-12-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,C,E
43870,2021-12-01,Nohut,376,sebze ve bakliyat,Yurt dışı,C,E
43871,2021-12-01,Pancar,42,sebze ve bakliyat,Yurt dışı,C,E
43872,2021-12-01,Patates,83,sebze ve bakliyat,Yurt dışı,C,E
43873,2021-12-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,C,E
43874,2021-12-01,Pazı,27,sebze ve bakliyat,Yurt dışı,C,E
43875,2021-12-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,C,E
43876,2021-12-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,C,E
43877,2021-12-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,C,E
43878,2021-12-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,C,E
43879,2021-12-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,C,E
43880,2021-12-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,C,E
43881,2021-12-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,C,E
43882,2021-12-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,C,E
43883,2021-12-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,C,E
43884,2021-12-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,C,E
43885,2021-12-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,C,E
43886,2021-12-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,C,E
43887,2021-12-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,C,E
43888,2021-12-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,C,E
43889,2021-12-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43890,2021-12-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43891,2021-12-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43892,2021-12-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43893,2021-12-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43894,2021-12-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43895,2021-12-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43896,2021-12-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43897,2021-12-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43898,2021-12-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43899,2021-12-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43900,2021-12-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,C,E
43901,2021-12-01,Armut,57,meyve,Yurt dışı,C,E
43902,2021-12-01,Çilek,39,meyve,Yurt dışı,C,E
43903,2021-12-01,Elma,52,meyve,Yurt dışı,C,E
43904,2021-12-01,Erik türleri,60,meyve,Yurt dışı,C,E
43905,2021-12-01,İncir,80,meyve,Yurt dışı,C,E
43906,2021-12-01,Karadut,93,meyve,Yurt dışı,C,E
43907,2021-12-01,Karpuz,24,meyve,Yurt dışı,C,E
43908,2021-12-01,Kavun,28,meyve,Yurt dışı,C,E
43909,2021-12-01,Kayısı,54,meyve,Yurt dışı,C,E
43910,2021-12-01,Kiraz,79,meyve,Yurt dışı,C,E
43911,2021-12-01,Limon,17,meyve,Yurt dışı,C,E
43912,2021-12-01,Mandalina,36,meyve,Yurt dışı,C,E
43913,2021-12-01,Muz,90,meyve,Yurt dışı,C,E
43914,2021-12-01,Nar,77,meyve,Yurt dışı,C,E
43915,2021-12-01,Portakal,41,meyve,Yurt dışı,C,E
43916,2021-12-01,Şeftali,49,meyve,Yurt dışı,C,E
43917,2021-12-01,Üzüm,74,meyve,Yurt dışı,C,E
43918,2021-12-01,Vişne,57,meyve,Yurt dışı,C,E
43919,2021-12-01,fındık,110,kuruyemiş,Yurt dışı,C,E
43920,2021-12-01,fıstık,115,kuruyemiş,Yurt dışı,C,E
43921,2021-12-01,kaju,100,kuruyemiş,Yurt dışı,C,E
43922,2021-12-01,badem,110,kuruyemiş,Yurt dışı,C,E
43923,2021-12-01,ceviz,120,kuruyemiş,Yurt dışı,C,E
43924,2021-12-01,kıyma,120,et,Yurt içi,B,E
43925,2021-12-01,tavuk,103,et,Yurt içi,B,E
43926,2021-12-01,hindi,160,et,Yurt içi,B,E
43927,2021-12-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,B,E
43928,2021-12-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,B,E
43929,2021-12-01,Bamya,42,sebze ve bakliyat,Yurt içi,B,E
43930,2021-12-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,B,E
43931,2021-12-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,B,E
43932,2021-12-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,B,E
43933,2021-12-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,B,E
43934,2021-12-01,Domates,25,sebze ve bakliyat,Yurt içi,B,E
43935,2021-12-01,Enginar,63,sebze ve bakliyat,Yurt içi,B,E
43936,2021-12-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,B,E
43937,2021-12-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,B,E
43938,2021-12-01,Havuç,42,sebze ve bakliyat,Yurt içi,B,E
43939,2021-12-01,Salatalık,8,sebze ve bakliyat,Yurt içi,B,E
43940,2021-12-01,Ispanak,25,sebze ve bakliyat,Yurt içi,B,E
43941,2021-12-01,Kabak,19,sebze ve bakliyat,Yurt içi,B,E
43942,2021-12-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,B,E
43943,2021-12-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,B,E
43944,2021-12-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,B,E
43945,2021-12-01,Lahana,24,sebze ve bakliyat,Yurt içi,B,E
43946,2021-12-01,Mantar,16,sebze ve bakliyat,Yurt içi,B,E
43947,2021-12-01,Marul,15,sebze ve bakliyat,Yurt içi,B,E
43948,2021-12-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,B,E
43949,2021-12-01,Nohut,376,sebze ve bakliyat,Yurt içi,B,E
43950,2021-12-01,Pancar,42,sebze ve bakliyat,Yurt içi,B,E
43951,2021-12-01,Patates,83,sebze ve bakliyat,Yurt içi,B,E
43952,2021-12-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,B,E
43953,2021-12-01,Pazı,27,sebze ve bakliyat,Yurt içi,B,E
43954,2021-12-01,Pırasa,52,sebze ve bakliyat,Yurt içi,B,E
43955,2021-12-01,Semizotu,32,sebze ve bakliyat,Yurt içi,B,E
43956,2021-12-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,B,E
43957,2021-12-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,B,E
43958,2021-12-01,Erişte,390,tahıl ve ürünleri,Yurt içi,B,E
43959,2021-12-01,Makarna,390,tahıl ve ürünleri,Yurt içi,B,E
43960,2021-12-01,Mısır,351,tahıl ve ürünleri,Yurt içi,B,E
43961,2021-12-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,B,E
43962,2021-12-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,B,E
43963,2021-12-01,Pilav,368,tahıl ve ürünleri,Yurt içi,B,E
43964,2021-12-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,B,E
43965,2021-12-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,B,E
43966,2021-12-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,B,E
43967,2021-12-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,B,E
43968,2021-12-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43969,2021-12-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43970,2021-12-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43971,2021-12-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43972,2021-12-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43973,2021-12-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43974,2021-12-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43975,2021-12-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43976,2021-12-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43977,2021-12-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43978,2021-12-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43979,2021-12-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,B,E
43980,2021-12-01,Armut,57,meyve,Yurt içi,B,E
43981,2021-12-01,Çilek,39,meyve,Yurt içi,B,E
43982,2021-12-01,Elma,52,meyve,Yurt içi,B,E
43983,2021-12-01,Erik türleri,60,meyve,Yurt içi,B,E
43984,2021-12-01,İncir,80,meyve,Yurt içi,B,E
43985,2021-12-01,Karadut,93,meyve,Yurt içi,B,E
43986,2021-12-01,Karpuz,24,meyve,Yurt içi,B,E
43987,2021-12-01,Kavun,28,meyve,Yurt içi,B,E
43988,2021-12-01,Kayısı,54,meyve,Yurt içi,B,E
43989,2021-12-01,Kiraz,79,meyve,Yurt içi,B,E
43990,2021-12-01,Limon,17,meyve,Yurt içi,B,E
43991,2021-12-01,Mandalina,36,meyve,Yurt içi,B,E
43992,2021-12-01,Muz,90,meyve,Yurt içi,B,E
43993,2021-12-01,Nar,77,meyve,Yurt içi,B,E
43994,2021-12-01,Portakal,41,meyve,Yurt içi,B,E
43995,2021-12-01,Şeftali,49,meyve,Yurt içi,B,E
43996,2021-12-01,Üzüm,74,meyve,Yurt içi,B,E
43997,2021-12-01,Vişne,57,meyve,Yurt içi,B,E
43998,2021-12-01,fındık,110,kuruyemiş,Yurt içi,B,E
43999,2021-12-01,fıstık,115,kuruyemiş,Yurt içi,B,E
44000,2021-12-01,kaju,100,kuruyemiş,Yurt içi,B,E
44001,2021-12-01,badem,110,kuruyemiş,Yurt içi,B,E
44002,2021-12-01,ceviz,120,kuruyemiş,Yurt içi,B,E
44003,2021-12-01,kıyma,120,et,Yurt dışı,B,E
44004,2021-12-01,tavuk,103,et,Yurt dışı,B,E
44005,2021-12-01,hindi,160,et,Yurt dışı,B,E
44006,2021-12-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,B,E
44007,2021-12-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,B,E
44008,2021-12-01,Bamya,42,sebze ve bakliyat,Yurt dışı,B,E
44009,2021-12-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,B,E
44010,2021-12-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,B,E
44011,2021-12-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,B,E
44012,2021-12-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,B,E
44013,2021-12-01,Domates,25,sebze ve bakliyat,Yurt dışı,B,E
44014,2021-12-01,Enginar,63,sebze ve bakliyat,Yurt dışı,B,E
44015,2021-12-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,B,E
44016,2021-12-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,B,E
44017,2021-12-01,Havuç,42,sebze ve bakliyat,Yurt dışı,B,E
44018,2021-12-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,B,E
44019,2021-12-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,B,E
44020,2021-12-01,Kabak,19,sebze ve bakliyat,Yurt dışı,B,E
44021,2021-12-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,B,E
44022,2021-12-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,B,E
44023,2021-12-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,B,E
44024,2021-12-01,Lahana,24,sebze ve bakliyat,Yurt dışı,B,E
44025,2021-12-01,Mantar,16,sebze ve bakliyat,Yurt dışı,B,E
44026,2021-12-01,Marul,15,sebze ve bakliyat,Yurt dışı,B,E
44027,2021-12-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,B,E
44028,2021-12-01,Nohut,376,sebze ve bakliyat,Yurt dışı,B,E
44029,2021-12-01,Pancar,42,sebze ve bakliyat,Yurt dışı,B,E
44030,2021-12-01,Patates,83,sebze ve bakliyat,Yurt dışı,B,E
44031,2021-12-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,B,E
44032,2021-12-01,Pazı,27,sebze ve bakliyat,Yurt dışı,B,E
44033,2021-12-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,B,E
44034,2021-12-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,B,E
44035,2021-12-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,B,E
44036,2021-12-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,B,E
44037,2021-12-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,B,E
44038,2021-12-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,B,E
44039,2021-12-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,B,E
44040,2021-12-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,B,E
44041,2021-12-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,B,E
44042,2021-12-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,B,E
44043,2021-12-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,B,E
44044,2021-12-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,B,E
44045,2021-12-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,B,E
44046,2021-12-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,B,E
44047,2021-12-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44048,2021-12-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44049,2021-12-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44050,2021-12-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44051,2021-12-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44052,2021-12-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44053,2021-12-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44054,2021-12-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44055,2021-12-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44056,2021-12-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44057,2021-12-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44058,2021-12-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,B,E
44059,2021-12-01,Armut,57,meyve,Yurt dışı,B,E
44060,2021-12-01,Çilek,39,meyve,Yurt dışı,B,E
44061,2021-12-01,Elma,52,meyve,Yurt dışı,B,E
44062,2021-12-01,Erik türleri,60,meyve,Yurt dışı,B,E
44063,2021-12-01,İncir,80,meyve,Yurt dışı,B,E
44064,2021-12-01,Karadut,93,meyve,Yurt dışı,B,E
44065,2021-12-01,Karpuz,24,meyve,Yurt dışı,B,E
44066,2021-12-01,Kavun,28,meyve,Yurt dışı,B,E
44067,2021-12-01,Kayısı,54,meyve,Yurt dışı,B,E
44068,2021-12-01,Kiraz,79,meyve,Yurt dışı,B,E
44069,2021-12-01,Limon,17,meyve,Yurt dışı,B,E
44070,2021-12-01,Mandalina,36,meyve,Yurt dışı,B,E
44071,2021-12-01,Muz,90,meyve,Yurt dışı,B,E
44072,2021-12-01,Nar,77,meyve,Yurt dışı,B,E
44073,2021-12-01,Portakal,41,meyve,Yurt dışı,B,E
44074,2021-12-01,Şeftali,49,meyve,Yurt dışı,B,E
44075,2021-12-01,Üzüm,74,meyve,Yurt dışı,B,E
44076,2021-12-01,Vişne,57,meyve,Yurt dışı,B,E
44077,2021-12-01,fındık,110,kuruyemiş,Yurt dışı,B,E
44078,2021-12-01,fıstık,115,kuruyemiş,Yurt dışı,B,E
44079,2021-12-01,kaju,100,kuruyemiş,Yurt dışı,B,E
44080,2021-12-01,badem,110,kuruyemiş,Yurt dışı,B,E
44081,2021-12-01,ceviz,120,kuruyemiş,Yurt dışı,B,E
44082,2021-12-01,kıyma,120,et,Yurt içi,M,F
